precio,m2,antiguedad,salas,dormitorios,renta_zona,poblacion_zona
419269.19999999995,298.12,6.43,9.0,6.0,56088.64,44796.59
190628.7,197.54,5.33,5.0,3.0,70850.13,14731.97
331410.30000000005,224.22,4.61,6.0,4.0,69692.47,41818.0
410440.5,244.43,5.9,7.0,3.0,68104.66,35008.27
361235.1,247.39,7.37,7.0,5.0,50521.46,36713.86
155381.40000000002,250.71,5.31,7.0,3.0,64900.2,21815.49
372354.9,205.69,5.44,6.0,2.0,78951.74,31055.05
481088.10000000003,288.96,5.06,9.0,6.0,77553.91,53405.51
318961.80000000005,281.31,6.16,8.0,4.0,56734.35,27982.27
380787.9,165.48,7.18,4.0,4.0,72827.97,39730.48
319019.69999999995,234.92,5.36,7.0,4.0,76306.65,18041.94
468394.19999999995,266.3,9.13,8.0,4.0,57293.43,27991.84
340683.9,236.61,5.78,7.0,3.0,65088.09,39863.17
317204.1,224.79,5.67,6.0,3.0,67813.68,30253.86
231693.0,205.92,6.6,6.0,4.0,52866.9,31925.9
296778.9,228.06,6.48,7.0,3.0,55956.68,32844.56
209796.90000000002,233.5,5.9,7.0,4.0,56225.55,35245.74
478902.89999999997,246.44,8.19,7.0,3.0,71532.98,28635.37
449745.89999999997,252.25,4.44,7.0,5.0,70514.43,52378.25
231231.30000000002,245.36,4.5,7.0,5.0,54673.52,39160.55
316645.19999999995,281.36,5.67,8.0,6.0,58412.28,22900.11
372151.19999999995,275.28,6.4,8.0,5.0,64861.91,25032.14
270291.9,183.99,5.3,5.0,3.0,82632.05,13162.98
310793.1,235.93,5.53,7.0,3.0,71499.81,27417.11
325934.4,198.56,5.78,6.0,3.0,75034.52,25348.47
410094.30000000005,264.17,6.89,8.0,5.0,55447.08,37723.28
485081.10000000003,251.16,6.68,7.0,3.0,80196.24,48694.86
491983.5,247.62,7.01,7.0,4.0,60480.05,46361.63
152850.0,255.36,4.17,7.0,5.0,40581.78,48820.23
360037.5,235.44,6.69,7.0,4.0,61932.87,34143.05
642869.1000000001,281.52,7.04,8.0,6.0,94392.9,41462.13
390327.0,223.75,6.32,6.0,4.0,66236.43,45921.54
558194.7,258.75,7.47,8.0,4.0,76771.89,35690.22
385199.1,247.45,6.3,7.0,4.0,75851.04,26831.54
284206.80000000005,264.4,5.22,8.0,5.0,60509.84,35376.73
262739.69999999995,227.44,4.14,6.0,4.0,62052.19,41722.66
444912.30000000005,270.69,7.52,8.0,4.0,61657.04,42285.96
452656.80000000005,256.63,5.49,7.0,5.0,92609.23,29421.17
390844.19999999995,236.84,5.02,7.0,2.0,81038.14,35371.21
224218.80000000002,248.63,6.46,7.0,5.0,54012.57,21653.98
517019.10000000003,305.63,6.06,9.0,3.0,65573.46,58195.46
317829.30000000005,255.45,5.26,7.0,6.0,57335.79,41826.05
392819.1,271.83,6.58,8.0,3.0,64098.08,43769.97
294369.9,262.0,5.79,8.0,5.0,65212.37,29582.72
416929.19999999995,239.76,6.54,7.0,3.0,65256.14,37875.2
479989.19999999995,251.62,5.25,7.0,6.0,89488.64,49089.96
362652.9,273.35,6.82,8.0,3.0,54415.83,38937.79
617790.3,311.71,7.15,9.0,6.0,76674.52,43156.09
381701.4,276.86,5.78,8.0,3.0,62702.37,47285.46
417113.10000000003,253.03,6.56,7.0,3.0,72788.17,31765.9
363869.69999999995,253.87,6.27,7.0,4.0,72415.43,28885.05
418044.89999999997,215.31,6.18,6.0,3.0,73896.1,44256.78
480913.80000000005,224.87,6.57,6.0,3.0,87541.45,31044.98
318921.0,255.74,5.75,7.0,4.0,71843.76,27676.27
320547.9,232.98,4.99,7.0,3.0,74141.33,46905.19
401392.19999999995,239.12,6.28,7.0,3.0,74101.49,34628.54
266949.30000000005,283.88,6.29,8.0,3.0,42943.94,34468.87
392469.6,276.06,5.58,8.0,4.0,71267.71,36795.4
483630.60000000003,248.96,7.55,7.0,4.0,72655.65,23623.3
173448.59999999998,227.87,4.66,6.0,4.0,72531.13,15167.41
436238.10000000003,220.63,6.89,6.0,2.0,72259.58,45598.9
505361.39999999997,273.08,8.02,8.0,6.0,63593.95,40186.29
404163.0,178.12,6.39,5.0,4.0,85696.2,24138.07
481002.89999999997,256.01,5.74,7.0,4.0,80077.93,30774.39
415069.19999999995,255.57,5.41,7.0,5.0,75339.92,49307.21
211633.19999999998,205.62,6.0,6.0,4.0,54618.24,40673.92
425413.80000000005,253.2,5.58,7.0,4.0,66829.18,48776.93
437326.80000000005,236.26,6.14,7.0,4.0,82760.38,33839.09
485221.5,269.06,7.12,8.0,5.0,79769.05,22669.67
136805.7,168.3,7.15,5.0,4.0,46800.37,29587.14
404641.19999999995,248.42,5.5,7.0,4.0,78186.28,28130.27
473808.30000000005,290.75,5.35,9.0,5.0,65091.31,49224.09
115703.40000000001,231.19,4.86,7.0,2.0,51218.68,21091.59
336306.9,238.32,5.91,7.0,3.0,74095.71,32774.02
353566.19999999995,266.33,5.57,8.0,4.0,62769.03,43314.16
388940.4,281.06,6.49,8.0,6.0,64836.65,35163.52
94095.6,158.86,5.63,4.0,2.0,59141.8,29386.58
459088.5,283.86,4.79,8.0,5.0,66698.74,51747.78
374974.19999999995,236.7,4.72,7.0,3.0,75892.51,40908.89
381129.6,308.56,4.62,9.0,4.0,70031.27,36679.43
337126.19999999995,223.72,3.96,6.0,2.0,79757.02,45130.83
301526.1,272.62,5.71,8.0,6.0,60029.43,32818.07
513684.60000000003,283.19,5.99,8.0,4.0,70329.41,48077.26
209537.40000000002,204.72,5.51,6.0,3.0,65907.95,33303.54
396731.69999999995,229.09,6.43,7.0,4.0,87068.25,16083.14
479884.80000000005,230.42,7.08,7.0,3.0,76327.21,42939.27
342679.19999999995,205.83,6.68,6.0,3.0,62315.58,47163.75
303830.69999999995,249.54,3.34,7.0,6.0,63579.9,51246.1
373475.1,209.76,5.79,6.0,4.0,66197.67,55849.47
304958.1,206.09,5.56,6.0,2.0,65984.3,40976.79
415069.80000000005,241.02,7.04,7.0,4.0,70894.14,24878.46
457911.0,186.9,5.84,5.0,4.0,78186.24,49617.73
288448.5,268.88,6.31,8.0,3.0,59539.41,14403.84
368508.9,258.32,5.05,8.0,6.0,77163.3,27766.76
502404.30000000005,303.74,6.24,9.0,4.0,67082.03,40412.05
423365.10000000003,308.91,6.81,9.0,5.0,53120.63,36100.58
442917.89999999997,235.06,6.67,7.0,2.0,79095.28,23624.25
225397.19999999998,192.83,6.48,5.0,2.0,71244.17,15769.2
410014.19999999995,233.44,5.02,7.0,3.0,79058.94,35074.26
515587.80000000005,239.41,5.92,7.0,2.0,84703.63,51169.59
403460.69999999995,286.74,4.73,8.0,3.0,73001.11,45338.09
432623.69999999995,252.6,5.4,7.0,3.0,90972.41,24943.96
300267.6,194.39,6.03,5.0,3.0,77362.05,24171.18
466018.80000000005,290.18,6.43,9.0,5.0,70850.17,42035.99
590777.1000000001,235.39,7.94,7.0,4.0,81248.2,48922.52
430578.60000000003,237.18,5.64,7.0,2.0,72173.33,42946.08
215662.5,225.12,5.28,6.0,3.0,46627.79,37302.53
564924.6000000001,230.79,6.74,7.0,2.0,82113.98,51561.26
450732.89999999997,298.24,6.04,9.0,6.0,62622.48,48899.51
454095.0,169.14,6.84,5.0,3.0,70607.28,58793.27
423079.19999999995,187.88,6.05,5.0,4.0,80335.96,56689.28
194307.59999999998,179.37,5.51,5.0,4.0,58765.04,30997.44
502518.89999999997,218.34,5.69,6.0,3.0,86849.84,45178.47
400840.19999999995,245.68,7.91,7.0,5.0,71918.67,23690.7
412872.30000000005,275.51,4.61,8.0,6.0,75513.25,37175.07
504005.10000000003,274.14,6.55,8.0,6.0,66359.15,32976.81
355807.80000000005,212.31,6.45,6.0,2.0,68638.11,25380.41
438013.5,236.18,6.14,7.0,4.0,86084.34,24447.11
195281.7,227.89,5.96,6.0,4.0,55076.07,23794.95
457707.30000000005,252.76,7.2,7.0,4.0,74682.22,39293.65
548242.8,281.1,8.21,8.0,6.0,69379.24,34612.76
258119.69999999998,215.06,6.96,6.0,3.0,61431.83,32912.04
472254.60000000003,267.3,5.89,8.0,5.0,74085.69,32481.52
99948.29999999999,184.59,4.95,5.0,3.0,54204.81,39735.07
383904.30000000005,276.35,5.73,8.0,3.0,60842.8,45258.16
478424.39999999997,231.76,6.34,7.0,3.0,85429.47,36411.83
448612.5,286.12,5.63,8.0,5.0,76602.89,20927.43
286419.9,258.65,6.42,8.0,6.0,65629.88,17609.2
428008.80000000005,237.92,6.99,7.0,2.0,74227.5,25934.65
440538.0,238.1,6.3,7.0,2.0,79671.41,35953.16
482359.19999999995,291.78,5.49,9.0,6.0,71816.28,41178.26
266659.80000000005,281.81,5.84,8.0,4.0,54623.77,41939.52
345402.6,242.72,6.67,7.0,2.0,61536.56,29346.72
313711.5,249.55,6.38,7.0,6.0,66357.53,38072.28
383748.30000000005,262.35,5.08,8.0,4.0,64957.93,49513.9
539836.5,252.55,6.69,7.0,6.0,86895.6,38042.74
601550.1000000001,277.45,6.71,8.0,3.0,90533.31,46610.74
447783.60000000003,259.58,7.48,8.0,6.0,65939.88,29620.84
292944.6,266.76,5.3,8.0,3.0,56505.83,30995.49
374100.6,284.37,5.67,8.0,5.0,60564.05,49574.1
428004.60000000003,185.71,7.03,5.0,3.0,78606.75,51235.59
351597.0,236.39,5.67,7.0,3.0,72747.13,35060.35
411273.0,270.19,6.0,8.0,4.0,76193.72,26736.1
324921.6,258.16,5.35,8.0,3.0,70912.89,20797.82
319696.80000000005,234.52,6.13,7.0,2.0,81922.75,21677.01
447628.5,244.85,7.24,7.0,4.0,73312.89,32256.7
281059.5,255.08,6.08,7.0,5.0,48483.94,35848.08
589842.0,236.13,6.47,7.0,3.0,85009.07,48601.8
467459.10000000003,196.36,7.41,5.0,4.0,79029.46,48607.1
384176.4,208.07,5.81,6.0,3.0,70301.24,49076.65
256125.30000000002,277.69,4.17,8.0,4.0,46339.9,52123.99
293647.5,272.4,4.08,8.0,4.0,68272.32,30937.83
382066.19999999995,330.4,5.14,10.0,3.0,60285.61,27370.19
239597.69999999998,224.96,5.54,6.0,4.0,62671.73,31702.71
334238.4,179.73,6.4,5.0,4.0,66615.89,48604.07
332668.19999999995,257.88,4.56,7.0,3.0,78431.31,23623.3
213080.69999999998,234.7,6.33,7.0,3.0,46646.71,34006.87
342638.4,257.11,4.37,7.0,6.0,72405.47,35062.89
413481.0,227.19,6.33,6.0,3.0,66225.9,44384.52
342037.80000000005,235.23,7.0,7.0,3.0,56106.36,46002.9
299744.1,230.49,5.83,7.0,2.0,65896.42,34170.34
386760.30000000005,250.4,6.07,7.0,4.0,71601.64,34787.47
291959.4,173.12,6.24,5.0,2.0,57584.85,46724.9
453495.89999999997,276.01,6.72,8.0,6.0,65075.86,30826.08
347603.1,220.85,6.72,6.0,2.0,69635.6,26312.36
302728.19999999995,247.16,5.66,7.0,6.0,62829.04,29277.54
258304.19999999998,242.52,6.68,7.0,2.0,57093.56,19379.02
319311.6,251.19,5.39,7.0,4.0,72919.13,26625.14
565040.7,247.8,5.99,7.0,5.0,92774.68,35016.46
357402.30000000005,283.82,7.23,8.0,3.0,59443.2,28100.32
390090.9,230.36,5.23,7.0,3.0,71677.31,38736.9
337812.6,233.25,5.87,7.0,4.0,77620.92,29115.68
554553.3,245.12,5.69,7.0,3.0,95236.14,41524.58
321862.5,201.99,5.7,6.0,2.0,73145.49,31750.27
305738.4,203.63,5.49,6.0,4.0,62311.39,51601.59
363048.30000000005,232.47,5.02,7.0,4.0,66854.39,41382.73
468370.19999999995,217.3,6.63,6.0,4.0,70520.27,51639.31
654019.8,275.05,7.7,8.0,6.0,94241.82,39139.57
499654.5,262.53,4.95,8.0,4.0,83664.39,39642.13
392140.80000000005,249.82,5.29,7.0,3.0,62241.12,55613.38
481262.39999999997,223.0,7.1,6.0,2.0,74286.58,33439.44
317137.80000000005,225.84,5.58,6.0,4.0,70217.78,38779.35
323341.80000000005,213.46,6.86,6.0,4.0,35454.71,59636.4
398557.5,193.78,6.71,5.0,2.0,80707.4,25433.3
305332.80000000005,216.93,4.82,6.0,3.0,54921.91,49547.46
433145.10000000003,228.43,6.37,7.0,2.0,67258.59,50955.57
396603.0,253.41,6.12,7.0,5.0,77509.14,18264.23
319482.0,215.92,5.44,6.0,3.0,57759.77,49698.2
230562.59999999998,245.56,5.22,7.0,6.0,54234.38,37394.0
373368.9,307.45,5.64,9.0,6.0,63438.73,32180.36
223287.30000000002,254.85,5.06,7.0,4.0,40141.57,53364.46
563824.8,262.56,6.04,8.0,3.0,86197.03,44099.54
339509.4,242.44,5.04,7.0,3.0,75992.0,39503.1
300214.19999999995,266.74,4.38,8.0,5.0,61482.98,34993.84
393938.39999999997,290.28,5.0,9.0,3.0,70256.36,45672.39
543168.3,229.18,5.13,7.0,4.0,91328.09,49530.0
563180.7,274.87,7.21,8.0,6.0,75106.28,41143.44
448701.89999999997,226.26,5.73,6.0,3.0,79908.16,40229.99
512430.60000000003,223.13,4.97,6.0,2.0,93763.11,44047.91
317506.80000000005,253.65,7.56,7.0,3.0,50167.49,34292.31
204327.0,240.02,5.56,7.0,3.0,51391.64,28063.72
587419.5,321.87,5.74,10.0,5.0,79823.41,41545.61
105972.0,193.55,4.86,5.0,2.0,65913.86,12450.58
316291.19999999995,185.81,7.43,5.0,2.0,69603.69,31337.78
80415.29999999999,188.35,5.29,5.0,4.0,46367.21,26015.3
395579.39999999997,231.26,6.51,7.0,3.0,66195.34,37288.92
400361.10000000003,265.81,5.35,8.0,3.0,76899.28,37825.78
479620.80000000005,252.86,7.19,7.0,3.0,54427.91,54045.94
509985.89999999997,247.3,6.17,7.0,4.0,82920.88,33935.97
303681.0,232.43,6.71,7.0,3.0,47121.01,46303.46
328051.80000000005,229.59,4.71,7.0,3.0,74968.42,28045.42
319410.9,244.61,6.31,7.0,6.0,68222.74,32660.44
355384.19999999995,268.44,5.87,8.0,4.0,61485.87,38179.78
343944.0,229.79,6.03,7.0,4.0,72894.74,37796.06
577684.8,257.47,7.9,7.0,4.0,68254.6,48908.77
370164.9,246.32,7.05,7.0,5.0,62088.7,38337.48
246805.5,226.11,4.54,6.0,3.0,60658.65,45004.97
580749.3,257.54,6.67,7.0,4.0,76321.06,56696.52
273775.80000000005,251.89,7.57,7.0,3.0,52141.36,29595.43
491071.80000000005,249.38,5.97,7.0,5.0,75080.17,50408.86
359379.0,224.78,7.31,6.0,3.0,62117.45,26295.44
311938.5,191.31,4.4,5.0,3.0,74253.44,44939.67
310035.0,228.68,5.32,7.0,2.0,65561.46,40231.7
251877.0,237.57,5.94,7.0,2.0,58124.42,28863.87
234840.0,162.39,5.16,4.0,2.0,62159.23,36644.53
464138.10000000003,212.52,5.86,6.0,4.0,88722.96,29896.67
455611.80000000005,257.31,6.11,7.0,6.0,74791.02,29153.8
322336.80000000005,197.39,6.32,5.0,2.0,67305.62,39369.64
201588.30000000002,244.23,5.99,7.0,4.0,51195.9,30028.62
355720.5,275.52,4.94,8.0,3.0,63223.37,35891.81
455536.19999999995,232.03,6.77,7.0,4.0,78788.44,38656.43
200023.80000000002,219.48,5.68,6.0,4.0,58367.69,28800.91
296404.5,246.54,5.56,7.0,6.0,65149.9,29190.89
299235.6,250.97,6.16,7.0,4.0,72416.48,6805.74
537392.1000000001,284.49,6.59,8.0,4.0,81374.67,38647.5
367076.69999999995,252.2,4.56,7.0,6.0,70342.67,34970.82
396377.10000000003,274.69,5.0,8.0,6.0,68966.98,39917.43
358106.1,250.67,7.7,7.0,6.0,60104.12,31781.92
252062.69999999998,233.07,5.95,7.0,4.0,55192.85,36705.91
442423.5,230.79,6.67,7.0,2.0,68599.74,42548.11
458232.0,290.02,5.45,9.0,5.0,76611.89,33001.91
240614.40000000002,240.67,5.71,7.0,2.0,45318.67,47223.16
305088.30000000005,223.01,6.11,6.0,3.0,73714.16,30049.17
315369.0,215.66,6.74,6.0,3.0,59961.1,31853.71
362989.19999999995,269.42,4.72,8.0,3.0,70444.46,41919.58
407162.39999999997,219.78,7.97,6.0,4.0,66638.87,26641.7
454154.10000000003,258.1,6.4,8.0,5.0,73869.54,25694.25
521271.30000000005,274.54,4.41,8.0,3.0,74112.79,66995.47
184011.3,239.98,7.12,7.0,3.0,44180.46,30809.97
230335.5,240.65,4.47,7.0,4.0,65279.34,29971.9
354498.9,277.89,5.59,8.0,3.0,63342.29,31726.67
569450.7,209.74,9.01,6.0,3.0,77352.64,39667.51
441535.19999999995,196.38,7.0,5.0,3.0,76053.55,45636.33
419238.60000000003,195.48,5.3,5.0,4.0,92669.59,31467.48
199339.5,200.5,6.25,6.0,2.0,40748.65,46643.16
338475.9,267.28,5.44,8.0,3.0,68176.07,32525.45
382088.69999999995,249.77,5.87,7.0,3.0,84824.22,27862.67
290523.6,204.59,7.43,6.0,3.0,38571.96,47386.79
321461.1,225.16,6.24,6.0,3.0,63843.76,37703.3
540688.2,181.7,7.08,5.0,3.0,87444.17,51591.68
410874.89999999997,215.52,5.77,6.0,4.0,63409.98,56256.98
405085.19999999995,255.88,6.85,7.0,5.0,55096.8,52405.28
491349.30000000005,269.15,5.52,8.0,3.0,84597.3,31143.89
472284.0,249.88,6.57,7.0,6.0,71408.3,49463.05
375319.19999999995,264.62,4.77,8.0,5.0,77376.17,38105.78
297786.9,203.56,5.39,6.0,4.0,58968.03,50936.33
484951.5,271.88,6.01,8.0,4.0,86528.93,27593.13
432032.10000000003,289.77,5.49,9.0,3.0,63274.67,38904.67
341704.19999999995,231.72,5.56,7.0,3.0,72264.49,32827.68
341721.9,248.32,6.2,7.0,4.0,56180.59,41036.28
373047.6,278.74,5.24,8.0,5.0,59952.66,50752.19
306338.1,182.61,6.51,5.0,2.0,59938.75,44065.15
288275.69999999995,226.67,5.95,6.0,3.0,72847.99,21985.73
391886.4,244.82,6.73,7.0,4.0,65803.6,36011.05
461369.10000000003,249.71,6.71,7.0,6.0,73177.62,41971.16
272965.80000000005,208.07,4.53,6.0,2.0,64469.03,43745.99
525633.8999999999,268.95,5.42,8.0,6.0,87928.14,47452.36
338816.4,258.17,4.18,8.0,5.0,70844.21,33483.65
607470.8999999999,291.13,6.65,9.0,3.0,87758.43,47320.68
349490.69999999995,241.38,4.99,7.0,2.0,60555.41,49309.85
356236.5,258.06,4.87,8.0,4.0,60055.61,44435.16
502710.60000000003,189.88,7.1,5.0,2.0,88603.21,37215.67
349067.69999999995,261.09,5.78,8.0,5.0,62873.37,41637.8
244272.0,258.06,5.37,8.0,4.0,54226.29,35596.82
444202.5,262.96,6.07,8.0,4.0,76309.49,42652.37
384392.4,280.62,5.53,8.0,4.0,68297.52,23177.58
356113.19999999995,213.12,6.59,6.0,4.0,58895.33,41856.37
380340.9,213.19,6.34,6.0,4.0,75782.34,23287.07
328437.6,263.67,4.94,8.0,6.0,72314.85,35998.32
446872.19999999995,249.59,8.13,7.0,3.0,70422.29,20206.52
384298.80000000005,230.66,5.85,7.0,3.0,80407.31,22800.04
313904.1,240.26,4.22,7.0,4.0,65069.95,45095.7
344908.19999999995,238.86,5.21,7.0,4.0,72932.25,30072.72
319003.5,258.81,6.72,8.0,3.0,54769.38,39001.57
413133.89999999997,246.52,5.94,7.0,4.0,79296.7,24298.97
437857.5,236.04,6.32,7.0,2.0,82353.29,31745.92
269882.69999999995,265.78,6.34,8.0,5.0,38122.52,38067.55
144807.0,219.06,4.92,6.0,4.0,60757.32,29017.41
123680.70000000001,216.43,4.66,6.0,4.0,66469.37,22670.61
362939.4,249.52,5.88,7.0,6.0,59007.67,33631.23
402752.10000000003,212.04,4.64,6.0,3.0,88876.32,29004.16
218360.09999999998,219.1,5.53,6.0,4.0,63242.15,14291.15
434175.30000000005,267.93,5.54,8.0,3.0,62974.43,48184.92
473629.80000000005,213.95,6.01,6.0,4.0,86744.05,32474.83
473621.10000000003,263.66,6.27,8.0,4.0,69801.45,37852.54
433658.10000000003,253.86,6.22,7.0,4.0,63542.31,57318.79
366547.19999999995,189.81,5.78,5.0,4.0,78403.64,33686.37
609401.3999999999,294.79,6.44,9.0,3.0,85662.3,42401.6
369892.19999999995,236.1,4.87,7.0,2.0,82851.73,33366.27
427920.89999999997,243.7,6.44,7.0,6.0,70934.94,36394.25
156065.40000000002,222.79,4.31,6.0,3.0,64354.77,25495.36
394431.0,229.24,5.82,7.0,4.0,79243.24,32761.56
374799.30000000005,225.94,6.31,6.0,3.0,74944.35,31389.29
550669.5,269.79,6.1,8.0,5.0,77545.93,52740.41
305452.19999999995,223.14,5.22,6.0,2.0,69789.33,40473.77
182357.7,251.72,3.69,7.0,3.0,60308.91,35971.47
402294.89999999997,242.92,4.33,7.0,3.0,89130.03,39154.79
387822.0,212.23,6.03,6.0,2.0,73505.6,39677.33
531834.0,232.41,7.1,7.0,4.0,84023.33,33106.2
339566.4,211.91,7.21,6.0,3.0,53971.24,46685.36
481088.39999999997,260.14,6.2,8.0,4.0,74750.19,36538.76
242736.30000000002,236.82,5.67,7.0,3.0,56128.0,32807.51
296101.19999999995,200.49,5.54,6.0,2.0,73886.08,26038.51
203091.30000000002,209.66,5.46,6.0,4.0,45781.23,34660.18
138442.2,218.59,4.66,6.0,4.0,59788.22,15036.27
4781.700000000001,243.11,3.56,7.0,3.0,47320.66,15776.62
486848.10000000003,208.63,6.2,6.0,4.0,81510.37,39937.37
577246.8,250.07,7.15,7.0,5.0,81013.62,45472.05
464579.69999999995,217.37,6.83,6.0,3.0,70829.58,49360.09
602291.7,223.06,7.21,6.0,3.0,94889.8,31884.44
138573.59999999998,230.03,4.37,7.0,4.0,62635.26,24348.03
373151.69999999995,272.89,4.75,8.0,4.0,68871.45,40863.7
392976.9,256.42,5.89,7.0,5.0,76150.05,31443.04
403045.5,294.47,5.89,9.0,6.0,62443.29,37078.68
231364.19999999998,229.95,5.07,7.0,2.0,57597.58,29580.8
373486.5,218.14,7.3,6.0,2.0,70194.57,29254.11
109779.0,198.66,4.51,6.0,3.0,58342.37,19056.04
435932.69999999995,225.62,8.02,6.0,4.0,64492.95,30102.13
338671.80000000005,195.18,5.59,5.0,4.0,83284.45,24627.55
630209.3999999999,302.87,6.79,9.0,3.0,70975.97,61104.36
331507.19999999995,254.23,5.08,7.0,4.0,77742.19,22231.83
347857.80000000005,264.93,6.87,8.0,5.0,60563.79,31568.1
582279.8999999999,278.29,8.22,8.0,5.0,75454.16,51172.95
464709.30000000005,257.91,6.69,8.0,4.0,74490.4,35264.61
413836.80000000005,247.16,5.09,7.0,3.0,71052.46,46731.66
450575.10000000003,275.25,5.37,8.0,4.0,90293.03,26550.71
289096.80000000005,167.86,5.95,4.0,3.0,62060.94,55583.94
570300.0,230.44,4.9,7.0,4.0,88556.01,59262.54
360018.30000000005,216.21,7.31,6.0,2.0,64780.88,27027.06
319122.9,239.54,6.27,7.0,2.0,59940.07,27129.8
375819.9,204.89,7.43,6.0,3.0,62699.53,46419.47
272259.0,215.51,5.33,6.0,2.0,63574.47,34714.72
376826.1,277.02,6.82,8.0,4.0,66965.04,22890.84
455360.69999999995,270.61,6.25,8.0,3.0,69494.45,33916.88
511663.80000000005,297.58,7.68,9.0,3.0,77131.58,34905.05
324473.69999999995,250.38,5.06,7.0,4.0,70080.63,32524.43
261653.09999999998,250.67,4.31,7.0,5.0,68311.93,39833.09
318535.80000000005,200.47,6.07,6.0,2.0,74727.25,27372.31
406663.80000000005,291.63,6.02,9.0,4.0,67196.13,38417.98
436653.30000000005,266.43,5.26,8.0,5.0,72314.5,38251.86
433509.30000000005,224.34,6.26,6.0,2.0,72792.14,55997.85
247146.59999999998,270.63,4.48,8.0,3.0,58272.93,39755.9
508108.19999999995,217.11,8.19,6.0,3.0,72662.61,33532.54
283493.69999999995,255.71,5.43,7.0,3.0,66036.42,23207.68
347035.80000000005,219.23,5.64,6.0,3.0,69384.37,46833.36
391886.69999999995,209.06,6.17,6.0,4.0,73684.35,33448.71
535635.0,280.2,7.05,8.0,5.0,61056.4,53410.4
334524.30000000005,217.61,7.24,6.0,3.0,64762.66,32136.84
356476.5,280.38,3.94,8.0,5.0,71613.75,36926.0
355439.69999999995,229.71,5.99,7.0,4.0,63989.84,32059.77
340273.80000000005,254.15,4.68,7.0,5.0,66408.81,31942.72
332406.6,277.19,5.7,8.0,4.0,57905.5,43341.09
344525.1,273.59,6.0,8.0,4.0,65207.74,29668.1
360772.19999999995,205.42,6.04,6.0,4.0,72391.49,32674.67
428463.60000000003,284.09,5.69,8.0,6.0,74360.18,32337.48
552820.8,261.73,5.83,8.0,5.0,91024.42,44381.27
378669.6,252.47,5.92,7.0,6.0,65342.81,44057.84
406382.69999999995,213.47,5.87,6.0,3.0,80051.85,35254.13
383214.30000000005,263.03,6.42,8.0,3.0,69835.56,19376.32
256346.40000000002,240.16,5.43,7.0,2.0,70552.56,31093.45
290413.5,239.22,5.99,7.0,3.0,75099.25,14744.05
230734.19999999998,253.08,5.22,7.0,3.0,49623.12,35090.89
370828.19999999995,218.07,6.53,6.0,4.0,72095.5,46379.12
223676.09999999998,208.48,7.1,6.0,4.0,60865.0,25334.78
283286.69999999995,247.59,3.78,7.0,6.0,62503.59,35167.57
385044.0,232.16,7.03,7.0,4.0,62130.62,40847.89
364482.6,249.75,5.36,7.0,6.0,68114.18,40035.65
341167.5,243.36,5.77,7.0,4.0,57944.66,45260.52
564322.5,280.91,6.92,8.0,3.0,74130.61,49958.58
480960.30000000005,297.01,6.54,9.0,5.0,67645.17,40734.06
388983.30000000005,252.94,6.08,7.0,6.0,63631.4,33108.12
462108.30000000005,257.08,5.27,7.0,6.0,75172.23,43047.12
314087.1,239.56,3.43,7.0,2.0,76230.12,40690.51
463701.60000000003,187.24,5.61,5.0,3.0,87307.05,46175.13
257380.5,204.37,6.28,6.0,2.0,61508.98,36962.81
389432.4,210.1,7.99,6.0,3.0,51187.42,48661.71
459905.10000000003,282.8,6.0,8.0,3.0,78394.71,34267.2
254052.30000000002,259.01,7.12,8.0,3.0,49409.67,27805.44
384059.69999999995,255.86,5.36,7.0,3.0,73031.28,37994.33
364300.5,231.53,6.39,7.0,3.0,70872.18,27501.0
361962.0,229.41,5.7,7.0,3.0,76714.65,31534.31
309415.5,246.86,4.43,7.0,4.0,59417.55,47119.04
514630.80000000005,249.1,8.45,7.0,6.0,75474.97,24034.63
367029.9,211.71,6.33,6.0,4.0,67814.42,35103.0
459254.39999999997,241.67,6.65,7.0,4.0,75706.68,30523.42
421330.80000000005,259.57,4.36,8.0,4.0,86939.84,40702.61
481183.19999999995,238.38,6.2,7.0,3.0,70825.7,46508.43
350375.4,205.66,5.92,6.0,4.0,64750.78,54048.34
314440.80000000005,268.94,5.76,8.0,4.0,54649.24,35497.43
468957.89999999997,200.23,4.76,6.0,4.0,88768.26,39144.95
453773.69999999995,233.61,5.65,7.0,2.0,79036.11,45828.22
489882.60000000003,266.51,6.31,8.0,4.0,71131.38,39414.33
305316.9,230.14,5.37,7.0,4.0,62175.02,31317.6
485948.69999999995,252.33,6.66,7.0,4.0,64725.07,46202.05
567016.8,258.42,7.4,8.0,5.0,77013.18,43432.88
570635.7,294.12,5.95,9.0,4.0,82337.6,41186.11
